Code,market_cap,price,gross_margin,ps_ratio,rd_intensity,rev_growth
373220,56333333333.333336,406000.0,0.178782996227699,3.212689010563178,,-0.07602878813220433
005490,17990761500.37037,342000.0,0.07476744902813513,0.3515097768268043,,-0.049433880287863344
011200,13966908903.925926,19220.0,0.18685053945560748,1.7312055914262232,,-0.06912525777284265
011070,11553054454.074074,301500.0,0.07990211997724031,0.7122850751324303,0.026369158722930677,0.03282184997656923
267250,11462774334.444445,236500.0,0.14111309649817141,0.21716064183479283,,0.05155729215078687
018260,11291427111.11111,151800.0,0.14552345877602482,1.1023409617904065,,0.04153003683854825
010950,11166545073.185184,107900.0,1.969536767894444,0.4401803012396109,,-0.06523656351957122
278470,10288559633.333334,328500.0,0.7664390043139172,9.093921639885618,,1.1132297633366612
086280,10205555555.555555,208500.0,0.09367536409059259,0.4659848899182187,,0.040800498596146116
272210,8998160527.925926,117000.0,0.14830209508940861,4.33269505223357,,0.1431975240970118
307950,8430335207.407408,371500.0,0.10478081828254504,2.6765692618238193,,0.1449933969595758
352820,6640939105.185185,300000.0,0.3531740855661504,3.3832855799385433,,0.17477089347398225
047050,6606878038.222222,75400.0,0.05979374077415119,0.2755110421733402,,0.003490705430110254
443060,6329820352.592592,178000.0,0.2294103424652522,4.309908021351991,,0.13591962795986706
161390,6239633105.185185,53500.0,0.22002154484128011,0.39729203461036405,,1.2527004640560215
180640,6171801792.0,109900.0,0.4215801553565921,27.92557181909689,,0.021237747980333146
003230,5898071744.444445,1197000.0,0.44775711816626634,3.3856820672266714,,0.3609749676292091
028050,5821925925.925926,33800.0,0.1477384304150079,0.870506259179092,,-0.09409295436446785
090430,5234018731.259259,140500.0,0.7233014647482421,1.6614681362464092,,0.09464582885296981
021240,5016624198.666667,71500.0,0.6413556552540747,1.3644308483951046,,0.1516016003219233
047040,4873060210.651852,17530.0,0.029603405068287257,0.8167518088404399,,-0.23315623497767637
000880,4679636698.074074,106200.0,0.13422722390882502,0.08447512700867976,,0.3439299479220999
326030,4484158685.185185,95300.0,0.9392968179525021,8.565534707881959,,0.2906241002220361
241560,4388077642.222222,57600.0,0.22425339779346035,958.2806087735526,,-0.013956730450983003
353200,4107095544.4444447,79800.0,0.10165258223247882,5.2047379139753565,,0.19409448194020384
004170,4001958171.851852,300000.0,0.6051128254085947,0.7796586266392771,,0.05465198372539536
000100,4000079516.888889,97000.0,0.33380835491661426,2.469594130042492,0.10048032042609736,0.057474913341691934
128940,3411519455.185185,516000.0,0.571495412939966,2.9760637884313867,,0.03479068430619265
454910,3274609360.0,80000.0,0.13398944893971718,134.04928376155746,,-0.29578522518013245
011790,3177965020.0,89387.0,2.01448326932924,2.4920664673122004,,0.15272413903690107
051900,2751059040.0,240500.0,0.49478403975914004,0.5843655984417497,,-0.06700443673778744
082740,2747574416.2222223,44400.0,0.13527169708769227,2.705375890644018,,0.14045247667062144
002380,2717901179.259259,495000.0,0.25254707300726287,0.5658958581231658,,-0.026272589521413536
012510,2588789600.0,119100.0,0.5013660932244757,7.83076823813838,,0.10927992793512113
010060,2580640956.4444447,202000.0,0.10044339148626868,1.0307109605222171,,-0.05515846073783467
069960,2432841553.7777777,79000.0,0.6027633132968875,0.7763799480131743,,0.01019820457855788
383220,2244510838.888889,62500.0,0.6679479743255253,1.5667507828536094,,0.020034886431284874
011780,2197073050.0,118600.0,0.0873343496284553,0.4289206624939634,,-0.033523208829032716
336260,2144313103.1111112,35400.0,-0.1369843689825813,6.365119573969231,,0.1044504557074009
012750,2074473643.4074075,83500.0,0.2349604452469143,0.9692418420539494,,0.030189241007677454
028670,2055122790.5777779,4830.0,0.11288176748720018,0.5106705250099026,,0.05263680007316102
017800,1995159501.1111112,84000.0,0.2454532365841638,1.0916305916716997,,-0.14484430974445053
026960,1905377777.7777777,27250.0,0.16485196928851872,4.827104106348687,,0.09004228825093065
161890,1855184199.7777777,75300.0,0.2907146467963757,0.9199533627736571,,0.11025617235768513
000240,1736963280.0,24200.0,0.3711171056615957,1.6087939985800193,,0.04784772126864374
375500,1713984189.1851852,72300.0,0.10167350135316583,0.2781624893680165,,0.040968115645288045
139480,1659837409.4814816,95400.0,0.3138714651948225,0.07734727206246957,,-0.0017404216427970216
007070,1644279161.6666667,21650.0,0.24350256434873574,0.18564009248936167,,0.032643402164841705
282330,1628528032.0,136600.0,0.1861827316386409,0.24262889407881336,,0.04166786346119875
204320,1617411911.1111112,48950.0,0.15269000892112852,0.23094123350287998,,0.06855992768511568
004370,1599509562.9629629,362500.0,0.2899382304357352,0.6144405389727813,,0.02198038905057104
007340,1573292147.7777777,36800.0,0.2629297884032294,0.5778333217670691,,0.07021663097494306
018670,1470873213.3333333,257000.0,0.10256535599790526,0.25867591519541366,,0.08179607282432963
071970,1419677383.3333333,70400.0,0.2550650316058043,4.762878881992179,,0.2742364841836995
008770,1408571453.6666667,44100.0,,0.4674110631697805,,0.030589662111051696
073240,1395872209.4222221,5880.0,0.3090706852062943,0.40083267765250796,,0.03731189603574433
002790,1376247240.0,28050.0,0.7359468492379296,0.401873968996136,,0.08528126235889416
457190,1336345672.8888888,91900.0,0.09357073230360813,4.384438903486417,,0.23910781087653232
103140,1282889170.6666667,86800.0,0.11384731805659944,0.3430470048537706,,0.10850335700418634
439260,1269624333.3333333,86500.0,0.26208000606454096,1.395614045004452,,0.1421130736781647
020150,1264528958.3703704,42550.0,-0.09857863024982937,2.519611030506959,,-0.24906701073434914
112610,1247961148.0370371,64000.0,0.1597200419320264,0.5746758190974223,,-0.04585167665698337
000120,1233556379.2592592,102800.0,0.11002467425138063,0.1355594808964493,,0.013856122282261163
007810,1222225374.8148148,71200.0,0.07275863954456989,1.0929169951857405,,0.07304316376198872
001740,1188704527.4074075,5050.0,0.12872077871921464,0.2379126607994186,,-0.11912244045895665
011210,1174424695.4814816,77900.0,0.06349326497799167,0.1869317851867127,,0.03675335409881032
475150,1149445949.7777777,60700.0,0.2022574044575882,4.023827751931889,,
023590,1127073345.7777777,44500.0,0.14197149879117482,0.08697048774818074,,0.5048432073654467
006040,1114964391.0370371,38500.0,0.17376126983993556,0.15705896758158586,,0.07149210369030176
001120,1050826666.6666666,47950.0,0.08245796364611606,0.08491498345440233,,0.00413142455613621
006280,1033609360.8888888,143700.0,0.2782734176462011,0.700741870654839,,0.18536141799110079
